#TYPE System.Data.DataRow
"FileName","ARCH","ASLR","DEP","Authenticode","StrongNaming","SafeSEH","ControlFlowGuard"
"C:\windows\SysWOW64\DXToolsReporting.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\dxtrans.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\dxva2.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\eapp3hst.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\eappcfg.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\eappgnui.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\eapphost.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\eappprxy.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\eapprovp.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\eapsimextdesktop.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\EaseOfAccessDialog.exe","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\easwrt.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\edgehtml.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\edgeIso.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\EdgeManager.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\EditBufferTestHook.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\EditionUpgradeHelper.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\EditionUpgradeManagerObj.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\edpauditapi.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\edpnotify.exe","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\edputil.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\efsadu.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\efsext.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\efsui.exe","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\efsutil.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\efswrt.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\EhStorAPI.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\EhStorAuthn.exe","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\EhStorPwdMgr.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\els.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\ELSCore.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\elshyph.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\elslad.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\elsTrans.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\EmailApis.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\embeddedmodesvcapi.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\encapi.dll","I386","True","True","True","N/A","N/A","True"
"C:\windows\SysWOW64\EncDump.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\enrollmentapi.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\EnterpriseAppMgmtClient.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\enterpriseresourcemanager.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\eqossnap.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\ErrorDetails.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\ErrorDetailsCore.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\es.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\EsdSip.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\esent.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\esentprf.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\esentutl.exe","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\esevss.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\ETWCoreUIComponentsResources.dll","I386","True","True","True","N/A","N/A","False"
"C:\windows\SysWOW64\ETWESEProviderResources.dll","I386","True","True","True","N/A","N/A","False"
"C:\windows\SysWOW64\EtwRundown.dll","I386","True","True","True","N/A","N/A","True"
"C:\windows\SysWOW64\eudcedit.exe","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\eventcls.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\eventcreate.exe","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\eventvwr.exe","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\evr.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\ExecModelClient.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\execmodelproxy.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\expand.exe","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\explorer.exe","I386","True","False","True","N/A","True","True"
"C:\windows\SysWOW64\ExplorerFrame.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\expsrv.dll","I386","False","False","True","N/A","False","False"
"C:\windows\SysWOW64\ExSMime.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\extrac32.exe","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\ExtrasXmlParser.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\f3ahvoas.dll","I386","True","True","True","N/A","N/A","False"
"C:\windows\SysWOW64\FamilySafetyExt.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\Faultrep.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\fc.exe","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\fdBth.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\fdBthProxy.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\FdDevQuery.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\fde.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\fdeploy.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\fdPnp.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\fdprint.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\fdProxy.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\fdSSDP.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\fdWCN.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\fdWNet.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\fdWSD.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\feclient.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\ffbroker.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\fidocredprov.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\filemgmt.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\find.exe","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\findnetprinters.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\findstr.exe","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\finger.exe","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\fingerprintcredential.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\FirewallAPI.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\FirewallControlPanel.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\fixmapi.exe","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\FlashPlayerApp.exe","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\FlightSettings.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\fltLib.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\fltMC.exe","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\fmifs.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\fms.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\Fondue.exe","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\fontdrvhost.exe","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\fontext.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\FontGlyphAnimator.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\fontsub.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\fontview.exe","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\forfiles.exe","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\fphc.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\framedyn.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\framedynos.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\frprov.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\FSClient.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\fsquirt.exe","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\fsutil.exe","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\fsutilext.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\ftp.exe","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\fundisc.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\fveapi.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\fveapibase.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\fvecerts.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\fwbase.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\fwcfg.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\fwpolicyiomgr.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\FWPUCLNT.DLL","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\FwRemoteSvr.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\FXSAPI.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\FXSCOM.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\FXSCOMEX.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\FXSEXT32.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\FXSRESM.dll","I386","True","True","True","N/A","N/A","False"
"C:\windows\SysWOW64\FXSXP32.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\GameBarPresenceWriter.exe","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\GameBarPresenceWriter.proxy.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\GameChatOverlayExt.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\GameChatTranscription.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\gamemode.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\GamePanel.exe","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\GamePanelExternalHook.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\gameux.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\gamingtcui.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\gcdef.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\gdi32.dll","I386","True","True","True","N/A","N/A","True"
"C:\windows\SysWOW64\gdi32full.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\GdiPlus.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\Geocommon.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\Geolocation.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\getmac.exe","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\getuname.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\glmf32.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\globinputhost.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\glu32.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\gmsaclient.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\gnsdk_fp.dll","I386","True","True","True","N/A","True","False"
"C:\windows\SysWOW64\gpapi.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\gpedit.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\gpprefcl.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\gpprnext.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\gpresult.exe","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\gpscript.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\gpscript.exe","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\gptext.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\gpupdate.exe","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\GraphicsCapture.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\grpconv.exe","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\HardwareAccess.dll","I386","True","True","True","True","N/A","False"
"C:\windows\SysWOW64\HardwareAccessInterfaces.dll","I386","True","True","True","True","N/A","False"
"C:\windows\SysWOW64\HardwareServiceInterfaces.dll","I386","True","True","True","True","N/A","False"
"C:\windows\SysWOW64\HardwareServices.dll","I386","True","True","True","True","N/A","False"
"C:\windows\SysWOW64\hbaapi.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\hcproviders.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\HdcpHandler.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\hdwwiz.exe","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\HeatCore.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\help.exe","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\HelpPaneProxy.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\hgcpl.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\hh.exe","I386","True","False","True","N/A","True","True"
"C:\windows\SysWOW64\hhsetup.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\hid.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\hidserv.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\hlink.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\hlvdd.dll","I386","False","False","True","N/A","False","False"
"C:\windows\SysWOW64\hmkd.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\hnetcfg.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\HNetCfgClient.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\hnetmon.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\HoloShellRuntime.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\HOSTNAME.EXE","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\HrtfApo.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\httpapi.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\htui.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\IA2ComProxy.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\ias.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\iasacct.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\iasads.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\iasdatastore.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\iashlpr.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\IasMigPlugin.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\iasnap.dll","I386","True","True","True","N/A","True","True"
